"","Predicted value","True value","Celltype","Normalization method","Deconvolution method"
"503","0.107320494480405","0.11","CD8T","none","minfi"
"504","0.227228192739396","0.23","Mono","none","minfi"
"505","0.220040872657561","0.21","Neu","none","methylresolver"
"506","0.159786558392462","0.15","NK","none","methylresolver"
"507","0.169459755858468","0.19","Bcell","none","methylresolver"
"508","0.0497623032495082","0.07","CD4T","none","methylresolver"
"509","0.153027134816699","0.19","CD8T","none","methylresolver"
"510","0.203661661645478","0.19","Mono","none","methylresolver"
"511","0.666513407711508","0.7","Neu","none","methylresolver"
"512","0.00832395803392792","0.02","NK","none","methylresolver"
"513","0.0328042932924378","0.04","Bcell","none","methylresolver"
"514","0.172417497424705","0.15","CD4T","none","methylresolver"
"515","0.0392978860799125","0.04","CD8T","none","methylresolver"
"516","0.0565103817530499","0.05","Mono","none","methylresolver"
"517","0.727998909381803","0.73","Neu","none","methylresolver"
"518","-0.00063409478436887","0","NK","none","methylresolver"
"519","0.0146679040501656","0.02","Bcell","none","methylresolver"
"520","0.0963673040610671","0.09","CD4T","none","methylresolver"
"521","0.0485207391019317","0.06","CD8T","none","methylresolver"
"522","0.123665283839721","0.1","Mono","none","methylresolver"
"523","0.633763630362033","0.63","Neu","none","methylresolver"
"524","0.0148861311837517","0.02","NK","none","methylresolver"
"525","0.000828086607809426","0.01","Bcell","none","methylresolver"
"526","0.168142691442128","0.16","CD4T","none","methylresolver"
"527","0.101775617070021","0.11","CD8T","none","methylresolver"
"528","0.0745870609452152","0.07","Mono","none","methylresolver"
"529","0.114111762093415","0.11","Neu","none","methylresolver"
"530","0.166906915274082","0.15","NK","none","methylresolver"
"531","0.0511288688235437","0.07","Bcell","none","methylresolver"
"532","0.142421322813795","0.16","CD4T","none","methylresolver"
"533","0.244842482275614","0.29","CD8T","none","methylresolver"
"534","0.235531736301563","0.22","Mono","none","methylresolver"
"535","0.681702208537517","0.67","Neu","none","methylresolver"
"536","0.0175450601137466","0.03","NK","none","methylresolver"
"537","0.00156025656266899","0.02","Bcell","none","methylresolver"
"538","0.144102913356951","0.14","CD4T","none","methylresolver"
"539","0.0870476096625161","0.08","CD8T","none","methylresolver"
"540","0.0647011219899118","0.06","Mono","none","methylresolver"
"541","0.23688915914615","0.23","Neu","none","methylresolver"
"542","0.117584876961108","0.11","NK","none","methylresolver"
"543","0.0648713396941826","0.08","Bcell","none","methylresolver"
"544","0.0271205710145465","0.06","CD4T","none","methylresolver"
"545","0.289538151158438","0.33","CD8T","none","methylresolver"
"546","0.212379174310033","0.19","Mono","none","methylresolver"
"547","0.655831386215257","0.66","Neu","none","methylresolver"
"548","0.0677240701205518","0.07","NK","none","methylresolver"
"549","0.0480464678162945","0.06","Bcell","none","methylresolver"
"550","0.115244432108049","0.12","CD4T","none","methylresolver"
"551","0.0365120181012161","0.05","CD8T","none","methylresolver"
"552","0.0418400920033955","0.04","Mono","none","methylresolver"
"553","0.758426881081602","0.75","Neu","none","methylresolver"
"554","0.0353056494990371","0.04","NK","none","methylresolver"
"555","-0.00357936237767178","0.01","Bcell","none","methylresolver"
"556","0.13944621616497","0.13","CD4T","none","methylresolver"
"557","0.0138911895209742","0.02","CD8T","none","methylresolver"
"558","0.0469781769708999","0.05","Mono","none","methylresolver"
"559","0.174201925542456","0.17","Neu","none","methylresolver"
"560","0.228450040893685","0.22","NK","none","methylresolver"
"561","0.182870695356003","0.2","Bcell","none","methylresolver"
"562","0.0876765322694209","0.11","CD4T","none","methylresolver"
"563","0.161138403852145","0.2","CD8T","none","methylresolver"
"564","0.101659971437401","0.1","Mono","none","methylresolver"
"565","0.0493210492525365","0.06","Neu","none","methylresolver"
"566","0.1542925440198","0.15","NK","none","methylresolver"
"567","0.233447970330204","0.26","Bcell","none","methylresolver"
"568","0.171955758712252","0.18","CD4T","none","methylresolver"
"569","0.0988588822235341","0.13","CD8T","none","methylresolver"
"570","0.231383987869049","0.22","Mono","none","methylresolver"
"571","0.261147638232381","0.25","Neu","none","methylresolver"
"572","0.106744567359547","0.12","NK","none","methylresolver"
"573","0.142063548551463","0.16","Bcell","none","methylresolver"
"574","0.106995635780131","0.13","CD4T","none","methylresolver"
"575","0.0911162588845027","0.11","CD8T","none","methylresolver"
"576","0.222810534730324","0.23","Mono","none","methylresolver"
"577","0.23137077912107","0.21","Neu","none","meth_atlas"
"578","0.169986971032469","0.15","NK","none","meth_atlas"
"579","0.176541847231461","0.19","Bcell","none","meth_atlas"
"580","0.0457715827037201","0.07","CD4T","none","meth_atlas"
"581","0.168227853445198","0.19","CD8T","none","meth_atlas"
"582","0.208100966466082","0.19","Mono","none","meth_atlas"
"583","0.738739895485878","0.7","Neu","none","meth_atlas"
"584","0","0.02","NK","none","meth_atlas"
"585","0.0208883493736295","0.04","Bcell","none","meth_atlas"
"586","0.161473721956222","0.15","CD4T","none","meth_atlas"
"587","0.0290803391433066","0.04","CD8T","none","meth_atlas"
"588","0.0498176940409638","0.05","Mono","none","meth_atlas"
"589","0.756703095112009","0.73","Neu","none","meth_atlas"
"590","0","0","NK","none","meth_atlas"
"591","0.00563493256184374","0.02","Bcell","none","meth_atlas"
"592","0.0864914555668486","0.09","CD4T","none","meth_atlas"
"593","0.0444435595072945","0.06","CD8T","none","meth_atlas"
"594","0.106726957252004","0.1","Mono","none","meth_atlas"
"595","0.654443635896431","0.63","Neu","none","meth_atlas"
"596","0.00756184556338451","0.02","NK","none","meth_atlas"
"597","0","0.01","Bcell","none","meth_atlas"
"598","0.153774984781025","0.16","CD4T","none","meth_atlas"
"599","0.116023647255292","0.11","CD8T","none","meth_atlas"
"600","0.0681958865038678","0.07","Mono","none","meth_atlas"
"601","0.116854544060653","0.11","Neu","none","meth_atlas"
"602","0.178735196258375","0.15","NK","none","meth_atlas"
"603","0.0540867446623187","0.07","Bcell","none","meth_atlas"
"604","0.148626201648982","0.16","CD4T","none","meth_atlas"
"605","0.254789522419983","0.29","CD8T","none","meth_atlas"
"606","0.246907790949688","0.22","Mono","none","meth_atlas"
"607","0.721605500454924","0.67","Neu","none","meth_atlas"
"608","0.00501176799156178","0.03","NK","none","meth_atlas"
"609","0","0.02","Bcell","none","meth_atlas"
"610","0.141971686797282","0.14","CD4T","none","meth_atlas"
"611","0.0667220585173462","0.08","CD8T","none","meth_atlas"
"612","0.0646889862388865","0.06","Mono","none","meth_atlas"
"613","0.253714201266215","0.23","Neu","none","meth_atlas"
"614","0.128246861041737","0.11","NK","none","meth_atlas"
"615","0.0675620846177095","0.08","Bcell","none","meth_atlas"
"616","0.0345026216619189","0.06","CD4T","none","meth_atlas"
"617","0.305043582964165","0.33","CD8T","none","meth_atlas"
"618","0.210930648448254","0.19","Mono","none","meth_atlas"
"619","0.673076430104237","0.66","Neu","none","meth_atlas"
"620","0.0716396932253158","0.07","NK","none","meth_atlas"
"621","0.0497265979859504","0.06","Bcell","none","meth_atlas"
"622","0.122598067001874","0.12","CD4T","none","meth_atlas"
"623","0.0424323379211944","0.05","CD8T","none","meth_atlas"
"624","0.0405268737614278","0.04","Mono","none","meth_atlas"
"625","0.769914778234646","0.75","Neu","none","meth_atlas"
"626","0.0300049020394819","0.04","NK","none","meth_atlas"
"627","0","0.01","Bcell","none","meth_atlas"
"628","0.130515262159238","0.13","CD4T","none","meth_atlas"
"629","0.0217244551607931","0.02","CD8T","none","meth_atlas"
"630","0.0478406024058415","0.05","Mono","none","meth_atlas"
"631","0.185943488328663","0.17","Neu","none","meth_atlas"
"632","0.245142582366129","0.22","NK","none","meth_atlas"
"633","0.191310407842681","0.2","Bcell","none","meth_atlas"
"634","0.0915581127060222","0.11","CD4T","none","meth_atlas"
"635","0.18574315564042","0.2","CD8T","none","meth_atlas"
"636","0.100302253116085","0.1","Mono","none","meth_atlas"
"637","0.0531353000433319","0.06","Neu","none","meth_atlas"
"638","0.163843383695077","0.15","NK","none","meth_atlas"
"639","0.243765354344105","0.26","Bcell","none","meth_atlas"
"640","0.186586462392952","0.18","CD4T","none","meth_atlas"
"641","0.113900697347637","0.13","CD8T","none","meth_atlas"
"642","0.238768802176898","0.22","Mono","none","meth_atlas"
"643","0.270927097305987","0.25","Neu","none","meth_atlas"
"644","0.123560151281038","0.12","NK","none","meth_atlas"
"645","0.148044053841528","0.16","Bcell","none","meth_atlas"
"646","0.116739049640954","0.13","CD4T","none","meth_atlas"
"647","0.109303296342069","0.11","CD8T","none","meth_atlas"
"648","0.231426351588424","0.23","Mono","none","meth_atlas"
"649","0.23137077912107","0.21","Neu","none","ols"
"650","0.169986971032468","0.15","NK","none","ols"
"651","0.176541847231461","0.19","Bcell","none","ols"
"652","0.0457715827037202","0.07","CD4T","none","ols"
"653","0.168227853445197","0.19","CD8T","none","ols"
"654","0.208100966466083","0.19","Mono","none","ols"
"655","0.739887329649797","0.7","Neu","none","ols"
"656","1e-08","0.02","NK","none","ols"
"657","0.0213269038523185","0.04","Bcell","none","ols"
"658","0.160265944232936","0.15","CD4T","none","ols"
"659","0.0377640798665397","0.04","CD8T","none","ols"
"660","0.0510258653011569","0.05","Mono","none","ols"
"661","0.757784856591539","0.73","Neu","none","ols"
"662","1e-08","0","NK","none","ols"
"663","0.00602827333185526","0.02","Bcell","none","ols"
"664","0.0853018146055623","0.09","CD4T","none","ols"
"665","0.0525206442169074","0.06","CD8T","none","ols"
"666","0.107900529451412","0.1","Mono","none","ols"
"667","0.655071491370164","0.63","Neu","none","ols"
"668","0.0079001471261713","0.02","NK","none","ols"
"669","1e-08","0.01","Bcell","none","ols"
"670","0.154571308667312","0.16","CD4T","none","ols"
"671","0.117500435860016","0.11","CD8T","none","ols"
"672","0.0694210186050547","0.07","Mono","none","ols"
"673","0.116854544060653","0.11","Neu","none","ols"
"674","0.178735196258375","0.15","NK","none","ols"
"675","0.0540867446623185","0.07","Bcell","none","ols"
"676","0.148626201648982","0.16","CD4T","none","ols"
"677","0.254789522419982","0.29","CD8T","none","ols"
"678","0.246907790949689","0.22","Mono","none","ols"
"679","0.723057954918455","0.67","Neu","none","ols"
"680","0.00575500582220815","0.03","NK","none","ols"
"681","1e-08","0.02","Bcell","none","ols"
"682","0.14371528917032","0.14","CD4T","none","ols"
"683","0.0699277194725152","0.08","CD8T","none","ols"
"684","0.0673863848236257","0.06","Mono","none","ols"
"685","0.253714201266215","0.23","Neu","none","ols"
"686","0.128246861041737","0.11","NK","none","ols"
"687","0.0675620846177096","0.08","Bcell","none","ols"
"688","0.0345026216619187","0.06","CD4T","none","ols"
"689","0.305043582964165","0.33","CD8T","none","ols"
"690","0.210930648448254","0.19","Mono","none","ols"
"691","0.673076430104238","0.66","Neu","none","ols"
"692","0.0716396932253156","0.07","NK","none","ols"
"693","0.0497265979859505","0.06","Bcell","none","ols"
"694","0.122598067001874","0.12","CD4T","none","ols"
"695","0.0424323379211941","0.05","CD8T","none","ols"
"696","0.040526873761428","0.04","Mono","none","ols"
"697","0.770848414074047","0.75","Neu","none","ols"
"698","0.0304828267044917","0.04","NK","none","ols"
"699","1e-08","0.01","Bcell","none","ols"
"700","0.131592155843837","0.13","CD4T","none","ols"
"701","0.0236892272709356","0.02","CD8T","none","ols"
"702","0.0495071381685556","0.05","Mono","none","ols"
"703","0.185943488328663","0.17","Neu","none","ols"
"704","0.24514258236613","0.22","NK","none","ols"
"705","0.191310407842681","0.2","Bcell","none","ols"
"706","0.0915581127060224","0.11","CD4T","none","ols"
"707","0.185743155640419","0.2","CD8T","none","ols"
"708","0.100302253116085","0.1","Mono","none","ols"
"709","0.0531353000433315","0.06","Neu","none","ols"
"710","0.163843383695077","0.15","NK","none","ols"
"711","0.243765354344105","0.26","Bcell","none","ols"
"712","0.186586462392952","0.18","CD4T","none","ols"
"713","0.113900697347637","0.13","CD8T","none","ols"
"714","0.238768802176898","0.22","Mono","none","ols"
"715","0.270927097305986","0.25","Neu","none","ols"
"716","0.123560151281039","0.12","NK","none","ols"
"717","0.148044053841528","0.16","Bcell","none","ols"
"718","0.116739049640954","0.13","CD4T","none","ols"
"719","0.109303296342069","0.11","CD8T","none","ols"
"720","0.231426351588425","0.23","Mono","none","ols"
"721","0.20914768000688","0.21","Neu","none","ridge"
"722","0.154768202064555","0.15","NK","none","ridge"
"723","0.158983153698933","0.19","Bcell","none","ridge"
"724","0.0492855554575956","0.07","CD4T","none","ridge"
"725","0.147548346056046","0.19","CD8T","none","ridge"
"726","0.195049077470931","0.19","Mono","none","ridge"
"727","0.628104044884646","0.7","Neu","none","ridge"
"728","1e-08","0.02","NK","none","ridge"
"729","0.0208420129271042","0.04","Bcell","none","ridge"
"730","0.13647730712612","0.15","CD4T","none","ridge"
"731","0.0485684884027107","0.04","CD8T","none","ridge"
"732","0.0814778430137069","0.05","Mono","none","ridge"
"733","0.677817022333145","0.73","Neu","none","ridge"
"734","1e-08","0","NK","none","ridge"
"735","0.00832070955610381","0.02","Bcell","none","ridge"
"736","0.0817309025135951","0.09","CD4T","none","ridge"
"737","0.053848780862052","0.06","CD8T","none","ridge"
"738","0.135418161083731","0.1","Mono","none","ridge"
"739","0.580978456981278","0.63","Neu","none","ridge"
"740","0.00910816600076989","0.02","NK","none","ridge"
"741","1e-08","0.01","Bcell","none","ridge"
"742","0.139249931582033","0.16","CD4T","none","ridge"
"743","0.10728645334732","0.11","CD8T","none","ridge"
"744","0.0948268170745591","0.07","Mono","none","ridge"
"745","0.11061122133567","0.11","Neu","none","ridge"
"746","0.166320185577112","0.15","NK","none","ridge"
"747","0.0506472643757584","0.07","Bcell","none","ridge"
"748","0.144470960935191","0.16","CD4T","none","ridge"
"749","0.229817947208884","0.29","CD8T","none","ridge"
"750","0.225145268077516","0.22","Mono","none","ridge"
"751","0.618914790083277","0.67","Neu","none","ridge"
"752","0.0108716274939964","0.03","NK","none","ridge"
"753","1e-08","0.02","Bcell","none","ridge"
"754","0.129680304355005","0.14","CD4T","none","ridge"
"755","0.0771113110221781","0.08","CD8T","none","ridge"
"756","0.0947430361410452","0.06","Mono","none","ridge"
"757","0.229507842894456","0.23","Neu","none","ridge"
"758","0.121797292987015","0.11","NK","none","ridge"
"759","0.0598590540950786","0.08","Bcell","none","ridge"
"760","0.0470624576507589","0.06","CD4T","none","ridge"
"761","0.254811496955312","0.33","CD8T","none","ridge"
"762","0.198498397844558","0.19","Mono","none","ridge"
"763","0.589050520049647","0.66","Neu","none","ridge"
"764","0.0607703761469823","0.07","NK","none","ridge"
"765","0.0415624065929972","0.06","Bcell","none","ridge"
"766","0.101471398087937","0.12","CD4T","none","ridge"
"767","0.0441724287148676","0.05","CD8T","none","ridge"
"768","0.0708017534402052","0.04","Mono","none","ridge"
"769","0.682504340580675","0.75","Neu","none","ridge"
"770","0.0269692647831528","0.04","NK","none","ridge"
"771","1e-08","0.01","Bcell","none","ridge"
"772","0.113251942091411","0.13","CD4T","none","ridge"
"773","0.0336566622090153","0.02","CD8T","none","ridge"
"774","0.0845072141808263","0.05","Mono","none","ridge"
"775","0.164166472369727","0.17","Neu","none","ridge"
"776","0.22136733405032","0.22","NK","none","ridge"
"777","0.171022949999308","0.2","Bcell","none","ridge"
"778","0.083309649699703","0.11","CD4T","none","ridge"
"779","0.1658075595381","0.2","CD8T","none","ridge"
"780","0.0991840405428498","0.1","Mono","none","ridge"
"781","0.0502482272513053","0.06","Neu","none","ridge"
"782","0.146164105950838","0.15","NK","none","ridge"
"783","0.219582126074984","0.26","Bcell","none","ridge"
"784","0.162865388181364","0.18","CD4T","none","ridge"
"785","0.110350386714403","0.13","CD8T","none","ridge"
"786","0.217720809693579","0.22","Mono","none","ridge"
"787","0.242866393476996","0.25","Neu","none","ridge"
"788","0.109044423017688","0.12","NK","none","ridge"
"789","0.130972818882007","0.16","Bcell","none","ridge"
